BZUN,Baozun Inc,20161125,BRIEF-Baozun files for offering of Class A ordinary shares of upto $100 mln ,* files for offering of class A ordinary shares of upto $100 million - SEC Filing  Source text - http://bit.ly/2gdrf7r Further company coverage:,topStory
JAKK,JAKKS Pacific Inc,20161125,Judge dismisses securities fraud lawsuit against toymaker JAKKS ,A federal judge in Los Angeles has dismissed a securities fraud lawsuit against JAKKS Pacific  saying shareholders failed to support claims that the California-based toymaker manipulated sales forecasts to appear profitable.,topStory
KLIC,Kulicke and Soffa Industries Inc,20161125,BRIEF-Kulicke and Soffa CFO Chou sells 25 000 shares of co's common stock on Nov 23 - sec filing ,* Kulicke and Soffa Industries Inc CFO Jonathan Chou reports open market sale of 25 000 shares of co's common stock on nov 23 - SEC filing  Source text: (http://bit.ly/2gtk3Vh) Further company coverage:,topStory
LIVE,Live Ventures Incorporated,20161125,BRIEF-Live Ventures: One-for-six reverse stock split - SEC filing ,* Live ventures- on nov 22  co filed a certificate of change in order to effectuate a one-for-six (1:6) reverse stock split - sec filing,topStory
MYOS,MYOS RENS Technology Inc,20161125,BRIEF-Myos Rens Technology enters into an amended supply agreement with Dil Technologie GMBH ,* Myos Rens Technology Inc - On November 18  2016  entered into an amended supply agreement with Dil Technologie GMBH,topStory
SIEB,Siebert Financial Corp,20161125,BRIEF-Kennedy Cabot Acquisition announces extension to tender offer of Siebert Financial ,* Kennedy Cabot Acquisition LLC announces extension to tender offer of Siebert Financial Corp,topStory
SMBK,SmartFinancial Inc,20161125,BRIEF-SmartFinancial files for potential mixed shelf of up to $60 mln - SEC filing ,* SmartFinancial Inc - files for potential mixed shelf of up to $60 million - SEC filing  Source text for Eikon: (http://bit.ly/2fzYd3J) Further company coverage:,topStory
SBUX,Starbucks Corporation,20161125,UPDATE 2-India's Tata Steel removes Cyrus Mistry as chairman ,* EGM on Dec. 21 to remove Mistry as Tata Steel director   (Adds details from source  background),normal
CG,The Carlyle Group LP,20161125,UPDATE 2-Shell in talks over Gabon sale as seeks to hit divestment target ,LONDON  Nov 25 Royal Dutch Shell is in advanced talks with a party interested in buying its onshore operations in Gabon as part of a $30 billion divestment plan following its purchase of BG Group  which was completed in February..,normal
CG,The Carlyle Group LP,20161125,EU mergers and takeovers (Nov 25) ,BRUSSELS  Nov 25 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal
TCGP,The Carlyle Group LP,20161125,UPDATE 2-Shell in talks over Gabon sale as seeks to hit divestment target ,LONDON  Nov 25 Royal Dutch Shell is in advanced talks with a party interested in buying its onshore operations in Gabon as part of a $30 billion divestment plan following its purchase of BG Group  which was completed in February..,normal
TCGP,The Carlyle Group LP,20161125,EU mergers and takeovers (Nov 25) ,BRUSSELS  Nov 25 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal
VCEL,Vericel Corporation,20161125,BRIEF-Vericel signs agreement for data reporting services  to purchase  bill and collect from certain payers for Carticel ,* Vericel - distribution  services agreement with Sartin's Vital Care.  D/B/A Sartin's Vital Care  Burnham's Vital Care  L.L.C.  D/B/A Burnham's Vital Care,topStory
WBAI,500com Limited,20161125,BRIEF-500.com Limited announces strategic investment in Qufan ,* 500.com Ltd - Investment of an aggregate cash consideration of RMB110.5 million,topStory
AWF,Alliance World Dollar Government Fund II,20161125,BRIEF-AllianceBernstein qtrly NAV per share $13.56 ,Nov 25 AllianceBernstein Global High Income Fund Inc,topStory
AON,Aon plc,20161125,BRIEF-Aon announces agreement to acquire leading health and benefits brokerage and solutions firm in Brazil ,* Aon announces agreement to acquire leading health and benefits brokerage and solutions firm in Brazil  Source text for Eikon:  Further company coverage:,topStory
ARNC,Arconic Inc,20161125,UPDATE 1-Aluminium producers seek Q1 premium of $95-$110/T from Japanese buyers -sources ,* Negotiations to continue through December   (Recasts with other producers' offers and buyers' comments),normal
ARNC,Arconic Inc,20161125,Aluminium producer seeks Q1 premium of $95/T from Japan buyers -sources ,TOKYO  Nov 25 A major aluminium producer has offered Japanese buyers a premium of $95 per tonne for primary metal shipments in the January to March period  up 27 percent from the previous quarter  four sources directly involved in pricing talks said on Friday.,normal
AZN,Astrazeneca PLC,20161125,Britain's FTSE looks set for third straight week of gains ,LONDON  Nov 25 Britain's top share index looked set for a third straight week of gains on Friday  with its heavily weighted commodity sector benefiting from bets on rising inflation even as a broader equity rally stalled.,topStory
BBT,BB&T Corporation,20161125,Trump  Pence to meet with former BB&T CEO Allison  others on Monday ,WASHINGTON U.S. President-elect Donald Trump plans meetings with at least eight people on Monday as he seeks to fill out his administration  including John Allison  a former chief executive of BB&T Corp  who has been mentioned as a possible pick to head the U.S. Treasury Department.,topStory
BBT,BB&T Corporation,20161125,TRUMP TEAM SAYS NO CABINET LEVEL ANNOUNCEMENTS UNTIL AFTER THE WEEKEND ,TRUMP TEAM SAYS NO CABINET LEVEL ANNOUNCEMENTS UNTIL AFTER THE WEEKEND,normal
BBL,BHP Billiton plc,20161125,UPDATE 1-Rio Tinto sees potential demand boost  less red tape in Trump presidency ,* Skirts questions on Guinea Simandou investigation   (Adds executive comment on Trump  response on Simandou),topStory
BA,Boeing Company (The),20161125,BRIEF-Boeing delivers 10th 787 dreamliner to Vietnam Airlines ,* Boeing delivers 10th 787 dreamliner to Vietnam Airlines  Source text for Eikon:  Further company coverage:,topStory
BP,BP plc,20161125,BP buys stake in Eni's giant Zohr gas field offshore Egypt ,MILAN/LONDON BP  has agreed to buy 10 percent of Eni's  Shorouk concession offshore Egypt  which includes the giant Zohr gas field  for $375 million  joining other oil majors in increasing bets on the growing gas market.,topStory
BP,BP plc,20161125,BRIEF-BP buys 10 pct stake in Egypt's Zohr gas field for $375 mln ,* Says buys 10 pct interest in Egypt's super-giant Zohr gas field,normal
COF,Capital One Financial Corporation,20161125,BRIEF-Capital One Financial Corp says Ryan Schneider will be leaving his role as President ,* Capital One Financial Corp - Ryan Schneider will be leaving his role as president  card  of Capital One Financial Corporation,topStory
CHU,China Unicom (Hong Kong) Ltd,20161125,BRIEF-China Unicom enters into comprehensive services agreement ,* on 25 november 2016  cucl and unicom group entered into 2016 comprehensive services agreement,topStory
COP,ConocoPhillips,20161125,Norway approves hike in Troll's 2016 oil output quota-letter ,OSLO  Nov 25 Norway's oil and energy ministry has approved a hike in the 2016 oil output quota of the North Sea Troll field to 46.5 million barrels from 41.7 million  giving it the highest output level since 2009  document obtained by Reuters showed on Friday.,normal
DAL,Delta Air Lines Inc,20161125,Delta pilots oppose big regional jets  could be issue for Embraer  Mitsubishi ,MONTREAL Delta Air Lines Inc  pilots are expected to keep existing rules in their new labor contract that prevent the U.S. No. 2 carrier from flying aircraft above a certain weight on regional routes  in a blow to Embraer SA  and Mitsubishi Heavy Industries Ltd   whose latest models exceed that limit.,normal
DAL,Delta Air Lines Inc,20161125,UPDATE 1-Delta pilots oppose big regional jets  could be issue for Embraer  Mitsubishi ,MONTREAL  Nov 25 Delta Air Lines Inc  pilots are expected to keep existing rules in their new labor contract that prevent the U.S. No. 2 carrier from flying aircraft above a certain weight on regional routes  in a blow to Embraer SA and Mitsubishi Heavy Industries Ltd   whose latest models exceed that limit.,normal
DAL,Delta Air Lines Inc,20161125,Delta pilots oppose larger regional aircraft  in blow to Embraer -sources ,MONTREAL  Nov 25 Delta Air Lines Inc  pilots are expected to keep existing rules in their new labor contract that prevent the U.S. No. 2 carrier from flying aircraft above a certain weight on regional routes  in a blow to Embraer SA and Mitsubishi Heavy Industries Ltd   whose latest models exceed that limit.,normal
DPZ,Domino&#39;s Pizza Inc,20161125,BRIEF-Domino's Pizza offering 50 pct off ,* Domino's Pizza Inc - offering 50 percent off on all menu-priced pizza orders placed online from Nov. 25 through Dec. 4  Source text for Eikon:  Further company coverage:,topStory
ERJ,Embraer-Empresa Brasileira de Aeronautica,20161125,Delta pilots oppose larger regional aircraft  in blow to Embraer -sources ,MONTREAL  Nov 25 Delta Air Lines Inc  pilots are expected to keep existing rules in their new labor contract that prevent the U.S. No. 2 carrier from flying aircraft above a certain weight on regional routes  in a blow to Embraer SA and Mitsubishi Heavy Industries Ltd   whose latest models exceed that limit.,topStory
E,ENI SpA,20161125,BP buys stake in Eni's giant Zohr gas field offshore Egypt ,MILAN/LONDON BP  has agreed to buy 10 percent of Eni's  Shorouk concession offshore Egypt  which includes the giant Zohr gas field  for $375 million  joining other oil majors in increasing bets on the growing gas market.,topStory
GGP,GGP Inc,20161125,Brazil's Aliansce considering mall M&A  sees prices as high ,SAO PAULO  Nov 25 Aliansce Shopping Centers SA is eyeing several acquisition targets across Brazil's mall industry as a way to fuel growth in the near term  although prices seem too stretched at this point  Chief Executive Officer Renato Rique said on Friday.,normal
GSK,GlaxoSmithKline PLC,20161125,BRIEF-GlaxoSmithKline submits marketing application for shingles vaccine to EMA ,* GSK announces EU regulatory submission of candidate vaccine for prevention of shingles,topStory
GS,Goldman Sachs Group Inc (The),20161125,Bids for Goldman-backed Daesung Gases due soon  deal seen worth $1.3 billion ,SEOUL South Korea's Daesung Industrial Gases  nearly half-owned by Goldman Sachs  will be put up for auction with first-round bids due in early December - a deal reportedly worth about 1.5 trillion won ($1.3 billion).,topStory
GS,Goldman Sachs Group Inc (The),20161125,Bids for Goldman-backed Daesung Gases due soon  deal seen worth $1.3 bln ,SEOUL  Nov 25 South Korea's Daesung Industrial Gases  nearly half-owned by Goldman Sachs  will be put up for auction with first-round bids due in early December - a deal reportedly worth about 1.5 trillion won ($1.3 billion).,normal
IBM,International Business Machines Corporation,20161125,IBM 'failed' on Australia's census: Australian PM ,SYDNEY International Business Machines Corp failed in its handling of the A$10 million ($7.4 million) IT contract for Australia's first predominantly online census  Australian Prime Minister Malcolm Turnbull said on Friday.,topStory
IBM,International Business Machines Corporation,20161125,IBM 'failed' on Australia's census - Australian PM ,SYDNEY  Nov 25 International Business Machines Corp failed in its handling of the A$10 million ($7.4 million) IT contract for Australia's first predominantly online census  Australian Prime Minister Malcolm Turnbull said on Friday.,normal
JNJ,Johnson & Johnson,20161125,BRIEF-J&J confirms discussions with Actelion regarding potential deal ,* Johnson & Johnson confirms discussions with Actelion regarding potential transaction,topStory
JNJ,Johnson & Johnson,20161125,Actelion confirms Johnson & Johnson approach ,ZURICH Actelion  has confirmed it has been approached by Johnson & Johnson  about a possible transaction to take over the Swiss drugmaker.,normal
JNJ,Johnson & Johnson,20161125,Actelion confirms Johnson & Johnson approach ,ZURICH  Nov 25 Actelion has confirmed it has been approached by Johnson & Johnson about a possible transaction to take over the Swiss drugmaker.,normal
