XOM,Exxon Mobil Corporation,20180530,UPDATE 1-Exxon shareholders reject proposal to split CEO  chair roles ,DALLAS  May 30 Exxon Mobil Corp shareholders rejected a proposal on Wednesday that would have split the roles of chairman and chief executive  securing CEO Darren Woods's role as he looks to improve results at the world's largest publicly traded oil producer.,normal,Unknown
XOM,Exxon Mobil Corporation,20180530,Exxon shareholders reject proposal to split CEO  chair roles ,DALLAS  May 30 Exxon Mobil Corp shareholders rejected a proposal on Wednesday at their annual meeting that would have split the roles of chairman and chief executive.,normal,Unknown
FCAU,Fiat Chrysler Automobiles NV,20180530,RPT-Fiat Chrysler investors want electric road map in CEO's swan song ,MILAN/LONDON  May 29 Fiat Chrysler (FCA) boss Sergio Marchionne is expected to outline new plans for electric and hybrid cars in a strategy presentation on Friday  aiming to ensure the world's seventh-largest carmaker remains in the race in the absence of a merger.,topStory,Unknown
GE,General Electric Company,20180530,Safran repeats LEAP engine targets  says no 'bad surprises' at Zodiac ,PARIS  May 30 The head of France's Safran on Wednesday reaffirmed production targets for the LEAP aircraft engine co-produced with General Electric and predicted the engine that it replaces  the CFM56  would also stay in production through 2020.,topStory,Sell
GM,General Motors Company,20180530,PSA production move wins deal with German unions  angers French ,PARIS French carmaker PSA Group  said on Wednesday it will move production of the Opel Grandland X model from France to Germany under a deal with Opel unions  drawing immediate criticism from domestic workers' representatives.,topStory,Unknown
GM,General Motors Company,20180530,PSA production move wins deal with German unions  angers French ,PARIS  May 30 French carmaker PSA Group said on Wednesday it will move production of the Opel Grandland X model from France to Germany under a deal with Opel unions  drawing immediate criticism from domestic workers' representatives.,normal,Unknown
GFI,Gold Fields Limited,20180530,Gold Fields to set aside acquisitions  sees industry costs rising-CEO ,LIMA  May 30 South Africa's Gold Fields is setting aside pursuit of new acquisitions for a year as it focuses on its existing operations and nearby prospects instead  the bullion producer's chief executive told Reuters late on Tuesday.,topStory,Unknown
GS,Goldman Sachs Group Inc (The),20180530,UPDATE 1-Ex-Goldman banker facing possible lifetime ban sues Federal Reserve ,NEW YORK  May 30 A former Goldman Sachs managing director sued the U.S. Federal Reserve on Wednesday  accusing it of dragging its heels on his appeal of a possible lifetime industry ban for mishandling confidential documents leaked from the bank.,topStory,Sell
HFC,HollyFrontier Corporation,20180530,Ethanol  farm groups sue U.S. EPA over refineries' biofuels exemptions ,May 29 A coalition of ethanol and farm groups sued the U.S. Environmental Protection Agency on Tuesday  challenging its decision to free three refineries  including one owned by billionaire investor Carl Icahn  from annual biofuels requirements.,normal,Unknown
IBN,ICICI Bank Limited,20180530,India's ICICI Bank to probe allegations against CEO ,ICICI Bank Ltd  said on Wednesday it will institute an inquiry into the allegations raised by an anonymous whistleblower against Chief Executive Chanda Kochhar.,topStory,Unknown
IBN,ICICI Bank Limited,20180530,India's ICICI Bank to probe allegations against CEO ,May 30 ICICI Bank Ltd said on Wednesday it will institute an inquiry into the allegations raised by an anonymous whistleblower against Chief Executive Chanda Kochhar.,normal,Unknown
KMI,Kinder Morgan Inc,20180530,How Kinder Morgan won a billion-dollar bailout on Canada pipeline ,OTTAWA/HOUSTON U.S. energy firm Kinder Morgan's C$4.5 billion sale of an oil pipeline to Canada's government marked an extraordinary escape from months of fraught negotiations among warring camps of Canadian officials.,topStory,Unknown
KMI,Kinder Morgan Inc,20180530,INSIGHT-How Kinder Morgan won a billion-dollar bailout on Canada pipeline ,OTTAWA/HOUSTON  May 30 U.S. energy firm Kinder Morgan's C$4.5 billion sale of an oil pipeline to Canada's government marked an extraordinary escape from months of fraught negotiations among warring camps of Canadian officials.,normal,Sell
KMI,Kinder Morgan Inc,20180530,PRESS DIGEST- Wall Street Journal - May 30 ,May 30 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.,normal,Unknown
KKR,KKR & Co LP,20180530,REFILE-UPDATE 1-Blackstone sees scope for Italian deals despite political strife ,NEW YORK  May 30 Alternative asset manager Blackstone Group LP is still open to doing deals in Italy despite political turmoil in the euro zone country  President and Chief Operating Officer Jon Gray said on Wednesday.,normal,Unknown
KORS,Michael Kors Holdings Limited,20180530,Michael Kors says higher spending on Jimmy Choo will hit earnings ,Michael Kors Holdings Ltd  said higher spending to expand its upscale footwear brand Jimmy Choo will weigh on earnings this year  driving shares of the luxury handbag maker down 13 percent on Wednesday. | Video ,topStory,Unknown
KORS,Michael Kors Holdings Limited,20180530,UPDATE 3-Michael Kors says higher spending on Jimmy Choo will hit earnings ,* Fourth-quarter results top Wall St estimates (Adds analyst comment  background on Jimmy Choo  updates share price),normal,Sell
KORS,Michael Kors Holdings Limited,20180530,Handbag maker Michael Kors tops 4th-quarter revenue estimates ,May 30 Michael Kors Holdings Ltd topped Wall Street forecasts for fourth-quarter revenue on Wednesday  as the handbag maker's efforts to scale back discounts paid off.,normal,Sell
MON,Monsanto Company,20180530,Bayer wins U.S. nod for Monsanto deal to create agriculture giant ,FRANKFURT/WASHINGTON Bayer  won U.S. approval for its planned takeover of Monsanto  after agreeing to sell about $9 billion in assets  clearing a major hurdle for the $62.5 billion deal that will create by far the largest seeds and pesticides maker.,topStory,Unknown
MON,Monsanto Company,20180530,KWS seeks to buy Bayer's vegetable business  countering BASF ,FRANKFURT German seed seller KWS Saat  has made an eleventh-hour bid for Bayer's  vegetable seed business  which Bayer is selling to BASF  to get approval of its planned purchase of Monsanto .,normal,Unknown
