AAPL,Apple Inc,20170609,Apple dips after report that future iPhone modems could lag rivals ,Shares of Apple Inc  fell more than 3 percent on Friday after Bloomberg News reported that iPhones launched later this year will use modem chips with slower download speeds than some rival smartphones.,normal
AAPL,Apple Inc,20170609,EU antitrust regulators to investigate $38 billion Qualcomm  NXP deal ,BRUSSELS EU antitrust authorities opened an investigation on Friday into Qualcomm's  $38-billion bid for NXP Semiconductors   ratcheting up pressure on the U.S. smartphone chipmaker to offer concessions to address their concerns.,normal
AAPL,Apple Inc,20170609,Apple's first TV series shows what it takes to build an app ,LOS ANGELES Apple Inc's long-awaited move into original television series starts Tuesday  with a reality show about a universe that is key to the technology giant's business: the world of app developers trying to bring their ideas to the masses. | Video ,normal
AAPL,Apple Inc,20170609,Apple debuts HomePod speaker to bring Siri into the living room ,SAN JOSE  Calif. Apple Inc  on Monday introduced the HomePod  a voice-controlled speaker that can make music suggestions and adjust home temperatures  taking aim at Amazon.com Inc's  Alexa feature and Echo devices. | Video ,normal
AAPL,Apple Inc,20170609,AAC Technologies says CITIC Bank to provide $1.5 bln credit line ,HONG KONG  June 9 Apple Inc supplier AAC Technologies Holdings  a target of a recent short-seller attack  said on Friday China CITIC Bank Corp had agreed to provide credit and financing of at least 10 billion yuan ($1.5 billion) for a two- year term.,normal
AMAT,Applied Materials Inc,20170609,BRIEF-TSMC orders machinery equipment from Applied Materials ,* Says orders machinery equipment worth T$577 million ($19.15 million),topStory
ACGL,Arch Capital Group Ltd,20170609,BRIEF-AIG announces pricing of sale of common shares of Arch Capital Group ,* AIG announces pricing of the sale of common shares of arch capital group ltd.,topStory
ACGLO,Arch Capital Group Ltd,20170609,BRIEF-AIG announces pricing of sale of common shares of Arch Capital Group ,* AIG announces pricing of the sale of common shares of arch capital group ltd.,topStory
ACGLP,Arch Capital Group Ltd,20170609,BRIEF-AIG announces pricing of sale of common shares of Arch Capital Group ,* AIG announces pricing of the sale of common shares of arch capital group ltd.,topStory
ADP,Automatic Data Processing Inc,20170609,UPDATE 1-France's Macron seen launching privatisation drive with airports ,* Graphic of French state holdings: http://reut.rs/2oR8i0P (Updates with more banker comments),topStory
ADP,Automatic Data Processing Inc,20170609,ADP to buy additional stake in Turkey's TAV for $160 million ,French airport operator ADP  said on Friday it plans to increase its stake in Turkish airport operator TAV Airports  to 46 percent.,normal
ADP,Automatic Data Processing Inc,20170609,UPDATE 2-France's ADP increases stake in Turkish airport operator ,* TAV expects no negative impact in Saudi Arabia and Qatar (Adds details  executive quotes),normal
ADP,Automatic Data Processing Inc,20170609,France's Macron seen launching privatisation drive with airports ,PARIS  June 9 The government of new French President Emmanuel Macron looks likely to start a planned privatisation programme with airports operator ADP  according to three financial industry sources with knowledge of the matter.,normal
BEAT,BioTelemetry Inc,20170609,BRIEF-Lifewatch: 82 pct of shares of Lifewatch​ tendered ,* EQS-ADHOC: LIFEWATCH AG: BIOTELEMETRY  INC. RELEASES PROVISIONAL INTERIM RESULT OF PUBLIC OFFER FOR LIFEWATCH AG​‍,topStory
BBOX,Black Box Corporation,20170609,BRIEF-Quaker Capital Investments reports 6.7 pct passive stake in Black Box ,* Quaker Capital Investments LLC reports 6.7 percent passive stake in Black Box Corp as of may 30  2017 - SEC filing Source text - http://bit.ly/2rJLf9G Further company coverage:,topStory
BWLD,Buffalo Wild Wings Inc,20170609,BRIEF-Marcato Capital Management reports 6.1 pct stake in Buffalo Wild Wings vs earlier stake of 9.9 pct ,* Marcato Capital Management Lp reports 6.1 percent stake in Buffalo Wild Wings as of june 7  2017 versus earlier stake of 9.9 percent as of june 2 - sec filing Source text for Eikon: Further company coverage:,topStory
CDNA,CareDx Inc,20170609,BRIEF-Caredx Q1 non-gaap loss per share $0.32 ,* Q1 earnings per share view $-0.22 -- Thomson Reuters I/B/E/S,topStory
CDNA,CareDx Inc,20170609,BRIEF-CareDX reports Q1 loss per share $0.26 ,* Q1 earnings per share view $-0.22  revenue view $11.3 million -- Thomson Reuters I/B/E/S Source text: (http://bit.ly/2s3G3hs) Further company coverage:,normal
CHKE,Cherokee Inc,20170609,BRIEF-Cherokee files for non-timely 10-Q - SEC filing ,* Files for non-timely 10-Q - SEC filing Source text for Eikon: Further company coverage:,topStory
IMOS,ChipMOS TECHNOLOGIES INC,20170609,BRIEF-ChipMOS Technologies reports May revenue up 3.7 pct ,* May revenue rose 3.7 percent to twd 1.526 billion Source text for Eikon: Further company coverage:,topStory
CDXC,ChromaDex Corporation,20170609,BRIEF-Chromadex says files for resale of up to 7.65 mln shares by selling stockholders ,* Chromadex Corp files for resale from time to time of up to 7.65 million shares of co's common stock by the selling stockholders - SEC filing Source text - http://bit.ly/2rK2K9T Further company coverage:,topStory
CHDN,Churchill Downs Incorporated,20170609,BRIEF-Churchill Downs reports privately negotiated share repurchase ,* Churchill Downs Incorporated announces privately negotiated share repurchase,topStory
DRYS,DryShips Inc,20170609,BRIEF-Dryships says ‍taken delivery of previously announced 320 105 deadweight tons ,* Dryships Inc - ‍taken delivery of previously announced 320 105 deadweight tons very large crude carrier built in 2011,topStory
EGLE,Eagle Bulk Shipping Inc,20170609,BRIEF-Eagle Bulk takes delivery of M/V Fairfield Eagle ,* Taken delivery of M/V Fairfield Eagle  fifth of nine crown-63 Ultramax dry bulk sister vessels company acquired from Greenship Bulk Trust Source text for Eikon: Further company coverage:,topStory
EDGW,Edgewater Technology Inc,20170609,BRIEF-Lone Star Value Management reports 2.3 pct stake in Edgewater Technology ,* Lone Star Value Management Llc reports 2.3 percent stake in Edgewater Technology Inc as of june 7 versus 6.2 percent stake as of Jan 27 - sec filing Source text for Eikon: Further company coverage:,topStory
ESCA,Escalade Incorporated,20170609,BRIEF-Escalade's board extends CEO's term of executive severance agreement ,* Escalade - Board extends CEO David Fetherman's term of executive severance agreement for an additional one year term ending Dec 31  2018 - SEC filing Source: (http://bit.ly/2s3r336) Further company coverage:,topStory
FB,Facebook Inc,20170609,Digital Realty expands data center reach with DuPont Fabros buy ,Digital Realty Trust Inc  said it would buy fellow data center operator DuPont Fabros Technology Inc  for an enterprise value of about $7.6 billion  its biggest-ever deal   to help expand in high-demand markets in the United States amid a rapid shift to the cloud by technology companies.,normal
FB,Facebook Inc,20170609,UPDATE 3-Digital Realty expands data center reach with DuPont Fabros buy ,* DuPont Fabros shareholders to get 0.545 Digital Realty shares,normal
FB,Facebook Inc,20170609,UPDATE 1-Venture capitalist DST Global sees $4 trln of new internet firms by 2025 ,* DST was early investor in Alibaba  Facebook  Twitter (Adds comments on China  Xiaomi),normal
FSLR,First Solar Inc,20170609,BRIEF-First Solar appoints Molly Joseph to board of directors ,* First Solar appoints Molly Joseph to board of directors Source text for Eikon: Further company coverage:,topStory
FLIR,FLIR Systems Inc,20170609,BRIEF-Flir Systems says CFO Amit Singhi to step down ,* Flir Systems announces resignation of chief financial officer,topStory
SELF,Global Self Storage Inc,20170609,BRIEF-Financial & Investment Management Group Ltd reports 12.01 pct passive stake in Global Self Storage ,* Financial & Investment Management Group Ltd reports 12.01 percent passive stake in Global Self Storage Inc as on May 31  2017 - SEC filing‍​‍​ Source text (http://bit.ly/2sLSKeW) Further company coverage:,topStory
GOGL,Golden Ocean Group Limited,20170609,BRIEF-Oslo Bourse says Frontline and Seadrill go out of obx index   Golden Ocean and Nordic Nanovector in ,* The OBX index consists of the 25 most traded shares at Oslo Bourse Source text for Eikon: file:///C:/Users/u8018554/Downloads/OSLO%20BORS%20-%20INDEX%20CO NSTITUENTS%20OBX%20and%20OBOSX%202H%202017.pdf (Reporting By Ole Petter Skonnord),topStory
GSBC,Great Southern Bancorp Inc,20170609,BRIEF-Great Southern Bancorp announces early termination of FDIC loss sharing agreements ,* Great Southern Bancorp Inc announces early termination of FDIC loss sharing agreements,topStory
GURE,Gulf Resources Inc,20170609,BRIEF-Gulf Resources discusses sales of shares by executive officers ,* Gulf Resources discusses sales of shares by executive officers,topStory
IMRN,Immuron Limited,20170609,BRIEF-Immuron Ltd's ADSs open at $9.25 in debut vs IPO price of $10/ADS ,* Immuron Ltd's American Depositary Shares open at $9.25 in debut on the NASDAQ versus IPO price of $10.00 ‍​per ADS Further company coverage:,topStory
JD,JDcom Inc,20170609,JD.com plans expansion into Thailand by end of year ,HONG KONG JD.com Inc  China's second-largest e-commerce company  plans to enter the Thai market later this year in a move to expand its overseas business beyond Indonesia  its founder and chief executive said on Friday.,topStory
JD,JDcom Inc,20170609,CORRECTED-UPDATE 1-JD.com plans expansion into Thailand by end of year ,HONG KONG  June 9 JD.com Inc  China's second-largest e-commerce company  plans to enter the Thai market later this year in a move to expand its overseas business beyond Indonesia  its founder and chief executive said on Friday.,normal
JD,JDcom Inc,20170609,JD.com says plans to invest in Thailand by end of year ,HONG KONG  June 9 JD.com Inc  China's second-largest e-commerce company  plans to invest in Thailand by the end of this year  expanding its footprint beyond Indonesia which currently accounts for almost all of its overseas business.,normal
LXRX,Lexicon Pharmaceuticals Inc,20170609,BRIEF-Lexicon Pharmac reports positive late-stage data on diabetes drug ,* Lexicon Pharmaceuticals reports positive top-line results in phase 3 intandem3 study for sotagliflozin in patients with type 1 diabetes,topStory
MSFT,Microsoft Corporation,20170609,GLOBAL MARKETS-British pound falls after UK election shock  dollar gains ,* Wall Street hits new intra-day highs before paring most gains,normal
MRCC,Monroe Capital Corporation,20170609,BRIEF-MONROE CAPITAL SAYS PUBLIC OFFERING OF 3 MLN SHARES PRICED AT $15 PER SHARE ,* MONROE CAPITAL CORPORATION PRICES PUBLIC OFFERING OF COMMON SHARES,topStory
MYL,Mylan NV,20170609,Fitch Affirms Mylan's Ratings at 'BBB-'; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  June 09 (Fitch) Fitch Ratings has affirmed Mylan's ratings at 'BBB-' and assigned an 'F3' short-term rating to the company's new commercial paper program. The Rating Outlook is Stable. The ratings apply to $15.3 billion of debt at March 31  2017. See the full list of rating actions at the end of this release. KEY RATING DRIVERS Elevated Leverage to Decline: Mylan is in the process of deleveraging from its partly debt-financed a,topStory
NATH,Nathan&#39;s Famous Inc,20170609,BRIEF-Nathan's Famous Q4 EPS $0.17 ,* Nathan's famous  inc. Reports year-end and fourth quarter results,topStory
NGHC,National General Holdings Corp,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
NGHCN,National General Holdings Corp,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
NGHCO,National General Holdings Corp,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
NGHCP,National General Holdings Corp,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
NGHCZ,National General Holdings Corp,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
NVDA,NVIDIA Corporation,20170609,U.S. tech stock selloff leaves investors eyeing end of rally ,SAN FRANCISCO A steep drop in technology stocks on Friday  led by Apple's worst plunge in 14 months  has left investors concerned that a rally may be over for high-flying Silicon Valley names that have pushed Wall Street to record highs this year.,normal
NVDA,NVIDIA Corporation,20170609,RPT-U.S. tech stock selloff leaves investors eyeing end of rally ,SAN FRANCISCO  June 9 A steep drop in technology stocks on Friday  led by Apple's worst plunge in 14 months  has left investors concerned that a rally may be over for high-flying Silicon Valley names that have pushed Wall Street to record highs this year.,normal
NVDA,NVIDIA Corporation,20170609,US STOCKS-Tech stocks tumble  taking down Nasdaq as big names sink ,* Dow up 0.42 pct  S&P down 0.08 pct  Nasdaq down 1.8 pct (Updates to close with Apple's biggest decline in about 14 months  share details on Alphabet and Facebook),normal
NVDA,NVIDIA Corporation,20170609,US STOCKS-Tech stocks tumble  taking down Nasdaq ,* Dow up 0.42 pct  S&P down 0.08 pct  Nasdaq down 1.8 pct (Updates to close of U.S. markets),normal
NXPI,NXP Semiconductors NV,20170609,EU antitrust regulators to investigate $38 billion Qualcomm  NXP deal ,BRUSSELS EU antitrust authorities opened an investigation on Friday into Qualcomm's  $38-billion bid for NXP Semiconductors   ratcheting up pressure on the U.S. smartphone chipmaker to offer concessions to address their concerns.,topStory
NXPI,NXP Semiconductors NV,20170609,UPDATE 1-EU antitrust regulators to investigate $38 bln Qualcomm  NXP deal ,BRUSSELS  June 9 EU antitrust authorities opened an investigation on Friday into Qualcomm's $38-billion bid for NXP Semiconductors  ratcheting up pressure on the U.S. smartphone chipmaker to offer concessions to address their concerns.,normal
NXPI,NXP Semiconductors NV,20170609,Qualcomm says confident can address EU concerns about NXP deal ,BRUSSELS U.S. smartphone chipmaker Qualcomm  said on Friday it was confident it would addressed EU antitrust concerns about its $38-billion bid for NXP Semiconductors   after EU regulators started an investigation into the deal.,normal
NXPI,NXP Semiconductors NV,20170609,EU antitrust regulators to investigate $38 bln Qualcomm  NXP deal ,BRUSSELS  June 9 EU antitrust authorities opened on Friday an investigation into U.S. smartphone chipmaker Qualcomm's $38-billion bid for NXP Semiconductors   concerned that the merged company may squeeze out rivals and jack up prices.,normal
NXPI,NXP Semiconductors NV,20170609,Qualcomm says confident can address EU concerns about NXP deal ,BRUSSELS  June 9 U.S. smartphone chipmaker Qualcomm said on Friday it was confident it would addressed EU antitrust concerns about its $38-billion bid for NXP Semiconductors  after EU regulators started an investigation into the deal.,normal
QCOM,QUALCOMM Incorporated,20170609,EU antitrust regulators to investigate $38 billion Qualcomm  NXP deal ,BRUSSELS EU antitrust authorities opened an investigation on Friday into Qualcomm's  $38-billion bid for NXP Semiconductors   ratcheting up pressure on the U.S. smartphone chipmaker to offer concessions to address their concerns.,topStory
QCOM,QUALCOMM Incorporated,20170609,UPDATE 1-EU antitrust regulators to investigate $38 bln Qualcomm  NXP deal ,BRUSSELS  June 9 EU antitrust authorities opened an investigation on Friday into Qualcomm's $38-billion bid for NXP Semiconductors  ratcheting up pressure on the U.S. smartphone chipmaker to offer concessions to address their concerns.,normal
QCOM,QUALCOMM Incorporated,20170609,Qualcomm says confident can address EU concerns about NXP deal ,BRUSSELS U.S. smartphone chipmaker Qualcomm  said on Friday it was confident it would addressed EU antitrust concerns about its $38-billion bid for NXP Semiconductors   after EU regulators started an investigation into the deal.,normal
QCOM,QUALCOMM Incorporated,20170609,EU antitrust regulators to investigate $38 bln Qualcomm  NXP deal ,BRUSSELS  June 9 EU antitrust authorities opened on Friday an investigation into U.S. smartphone chipmaker Qualcomm's $38-billion bid for NXP Semiconductors   concerned that the merged company may squeeze out rivals and jack up prices.,normal
QCOM,QUALCOMM Incorporated,20170609,Qualcomm says confident can address EU concerns about NXP deal ,BRUSSELS  June 9 U.S. smartphone chipmaker Qualcomm said on Friday it was confident it would addressed EU antitrust concerns about its $38-billion bid for NXP Semiconductors  after EU regulators started an investigation into the deal.,normal
SELB,Selecta Biosciences Inc,20170609,BRIEF-Selecta Biosciences notifies Spark Therapeutics about license agreement ,* Selecta Biosciences-on june 5 notified Spark Therapeutics  license agreement would terminate as Spark had not made may 2017 license payment by may 31 Source text - http://bit.ly/2s5TPQy Further company coverage:,topStory
TYHT,Shineco Inc,20170609,BRIEF-Shineco enters into strategic cooperation agreement with Beijing Zhongke Biorefinery Engineering Technology ,* Shineco  Inc. Enters into strategic cooperation agreement to establish the institute of chinese apocynum industrial technology research,topStory
SIRI,Sirius XM Holdings Inc,20170609,Sirius to invest $480 million in Pandora  may be path to music streaming ,Sirius XM Holdings Inc  said on Friday it will invest $480 million in Pandora Media Inc   giving the satellite radio company better exposure to internet music streaming while providing financial footing to Pandora. | Video ,topStory
SIRI,Sirius XM Holdings Inc,20170609,UPDATE 3-Sirius to invest $480 mln in Pandora  may be path to music streaming ,June 9 Sirius XM Holdings Inc said on Friday it will invest $480 million in Pandora Media Inc  giving the satellite radio company better exposure to internet music streaming while providing financial footing to Pandora.,normal
SIRI,Sirius XM Holdings Inc,20170609,Sirius XM to invest $480 mln in Pandora Media ,June 9 Pandora Media Inc said on Friday U.S. satellite radio company Sirius XM Holdings Inc would invest $480 million in the music streaming company.,normal
SMBC,Southern Missouri Bancorp Inc,20170609,BRIEF-Southern Missouri Bancorp says Tammcorp's shareholders approved merger agreement ,* Southern Missouri Bancorp Inc - Tammcorp's shareholders have approved merger agreement,topStory
ONCE,Spark Therapeutics Inc,20170609,BRIEF-Selecta Biosciences notifies Spark Therapeutics about license agreement ,* Selecta Biosciences-on june 5 notified Spark Therapeutics  license agreement would terminate as Spark had not made may 2017 license payment by may 31 Source text - http://bit.ly/2s5TPQy Further company coverage:,topStory
SCMP,Sucampo Pharmaceuticals Inc,20170609,BRIEF-Sucampo Pharmaceuticals files for mixed shelf of up to $250 mln ,* Sucampo Pharmaceuticals Inc files for mixed shelf of up to $250.0 million - SEC filing Source text - http://bit.ly/2ra1ONz Further company coverage:,topStory
SCMP,Sucampo Pharmaceuticals Inc,20170609,BRIEF-Sucampo Pharmaceuticals files for offering of up to 2.8 mln shares of class A common stock  by selling stockholders ,* Sucampo Pharmaceuticals Inc files for offering of up to 2.8 million shares of co's class a common stock by selling stockholders - sec filing Source text -http://bit.ly/2r3wmfP Further company coverage:,normal
USEG,US Energy Corp,20170609,U.S. drillers add oil rigs for record 21st week in a row: Baker Hughes ,U.S. energy firms added oil rigs for a record 21st week in a row  extending a year-long drilling recovery as producers boost spending on expectations crude prices will rise in future months.,topStory
UTSI,UTStarcom Holdings Corp,20170609,BRIEF-Shanghai Phicomm intends to oppose Utstarcom Consortium members’ proposal ,* Shanghai Phicomm-intend to oppose Utstarcom Consortium members’ proposal any going private deal for utstarcom from Shah Capital proposal - sec filing Source text - http://bit.ly/2reLs0V Further company coverage:,topStory
WBA,Walgreens Boots Alliance Inc,20170609,Rite Aid share prices fall on report regarding Walgreens deal ,Shares of drugstore chain Rite Aid Corp  fell sharply on Friday on a report that indicated its proposed merger with Walgreens Boots Alliance Inc  was having trouble winning U.S. antitrust approval.,topStory
WBA,Walgreens Boots Alliance Inc,20170609,UPDATE 2-Rite Aid share prices fall on report regarding Walgreens deal ,June 9 Shares of drugstore chain Rite Aid Corp fell sharply on Friday on a report that indicated its proposed merger with Walgreens Boots Alliance Inc was having trouble winning U.S. antitrust approval.,normal
WBA,Walgreens Boots Alliance Inc,20170609,FTC staff to advise blocking Walgreens deal to buy Rite Aid -Capitol Forum ,The Federal Trade Commission's staff is prepared to recommend that the agency sue to stop Walgreens Boots Alliance Inc from buying rival drugstore chain Rite Aid Corp  policy news company Capitol Forum reported on Friday.,normal
WBA,Walgreens Boots Alliance Inc,20170609,FTC to advise blocking Walgreens deal to buy Rite Aid - CNBC ,June 9 Regulatory authorities are set to advise blocking U.S. drugstore chain Walgreens Boots Alliance Inc's deal to buy smaller rival Rite Aid Corp  CNBC reported on Friday  citing a report.,normal
WDC,Western Digital Corporation,20170609,Toshiba unconvinced by Western Digital's last-ditch chip bid ,TOKYO Toshiba Corp  said on Friday it was not convinced by Western Digital Corp  CEO Steve Milligan's effort to win its backing for the U.S. tech firm's revised bid for the Japanese conglomerate's highly prized chip unit.,topStory
WDC,Western Digital Corporation,20170609,UPDATE 3-Toshiba unconvinced by Western Digital's last-ditch chip bid ,* State-backed fund in talks with Bain Capital -sources (Adds details on Western Digital's proposal),normal
WDC,Western Digital Corporation,20170609,Toshiba unconvinced by Western Digital's last-ditch chip bid ,TOKYO Toshiba Corp said on Friday it wasn't convinced by an effort by Western Digital Corp CEO Steve Milligan to win the Japanese conglomerate's backing for the U.S. tech firm's bid for Toshiba's highly prized chip unit.,normal
WDC,Western Digital Corporation,20170609,Toshiba says Western Digital meeting didn't dispel concerns over chip proposal ,TOKYO Toshiba Corp  said that Western Digital Corp  CEO Steve Milligan met with its executives on Friday but failed to dispel concerns about the U.S. firm's proposal to buy Toshiba's prized chip unit.,normal
WDC,Western Digital Corporation,20170609,Toshiba says Western Digital meeting didn't dispel concerns over chip proposal ,TOKYO  June 9 Toshiba Corp said that Western Digital Corp CEO Steve Milligan met with its executives on Friday but failed to dispel concerns about the U.S. firm's proposal to buy Toshiba's prized chip unit.,normal
WDC,Western Digital Corporation,20170609,CORRECTED-UPDATE 1-Bain in talks with Japan fund on bid for Toshiba chip unit -sources ,* Western Digital showed its proposal to Toshiba recently -sources,normal
WDC,Western Digital Corporation,20170609,Bain replacing KKR in Japan govt-backed bid for Toshiba chip unit -sources ,SAN FRANCISCO/TOKYO  June 9 Private equity firm Bain Capital is replacing rival KKR & Co LP in a Japanese government-led consortium that also includes Western Digital Corp to bid for Toshiba Corp's  chip unit  sources familiar with the matter said.,normal
XBIT,XBiotech Inc,20170609,BRIEF-XBiotech announces discontinuation of phase III study for colorectal cancer based on second interim analysis ,* XBiotech announces discontinuation of phase III study for colorectal cancer based on second interim analysis,topStory
ABT,Abbott Laboratories,20170609,BRIEF-Abbott sets quarterly dividend of $0.265 per share ,* Sets quarterly dividend of $0.265 per share Source text for Eikon: Further company coverage:,topStory
ABBV,AbbVie Inc,20170609,AbbVie must pay $15 million in Depakote birth-defect trial: jury ,A federal jury on Friday awarded $15 million to a 10-year-old boy whose mother blamed his birth defect on AbbVie Inc's  bipolar disorder drug Depakote that she took while pregnant  in the latest trial among hundreds of lawsuits over the product.,topStory
ABBV,AbbVie Inc,20170609,UPDATE 2-AbbVie must pay $15 mln in Depakote birth-defect trial: jury ,June 9 A federal jury on Friday awarded $15 million to a 10-year-old boy whose mother blamed his birth defect on AbbVie Inc's bipolar disorder drug Depakote that she took while pregnant  in the latest trial among hundreds of lawsuits over the product.,normal
ABBV,AbbVie Inc,20170609,Woman awarded $15 mln from AbbVie after suing over Depakote drug ,A federal jury on Friday awarded $15 million to a California woman who blamed her son's birth defects on AbbVie Inc's bipolar disorder drug Depakote  in the latest trial to spill out of lawsuits over the product.,normal
ABBV,AbbVie Inc,20170609,AbbVie suffers $15 million loss in Depakote birth-defect trial ,June 9 A federal jury on Friday awarded $15 million to a California woman who blamed her son's birth defects on AbbVie Inc's bipolar disorder drug Depakote  in the latest trial to spill out of hundreds of lawsuits over the drug.,normal
AGI,Alamos Gold Inc,20170609,BRIEF-Franklin Resources reports 10.6 pct passive stake in Alamos Gold ,* Franklin Resources Inc reports 10.6 percent passive stake in Alamos Gold Inc as of May 31 - sec filing Source text : http://bit.ly/2t2fJ4o Further company coverage:,topStory
AA,Alcoa Corporation,20170609,UPDATE 1-Alcoa restores half its Australian aluminium output in wake of blackout ,MELBOURNE  June 9 Global aluminium maker Alcoa has restarted half the capacity at its aluminium smelter in Australia's Victoria that was crippled by a state-wide blackout six months ago.,topStory
AA,Alcoa Corporation,20170609,Alcoa restores half its Australian aluminium output in wake of blackout ,MELBOURNE  June 9 Global aluminium maker Alcoa has restarted half the capacity at its aluminium smelter in Australia's Victoria that was crippled by a state-wide blackout six months ago.,normal
BABA,Alibaba Group Holding Limited,20170609,BRIEF-Zhejiang Daily Digital Culture signs framework agreement with Alibaba's Aliyun ,June 9 Zhejiang Daily Digital Culture Group Co Ltd,topStory
BABA,Alibaba Group Holding Limited,20170609,UPDATE 1-Venture capitalist DST Global sees $4 trln of new internet firms by 2025 ,* DST was early investor in Alibaba  Facebook  Twitter (Adds comments on China  Xiaomi),normal
AIG,American International Group Inc,20170609,BRIEF-AIG announces pricing of sale of common shares of Arch Capital Group ,* AIG announces pricing of the sale of common shares of arch capital group ltd.,topStory
AFSS,AmTrust Financial Services Inc,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
AFST,AmTrust Financial Services Inc,20170609,BRIEF-Amtrust Financial enters agreements to sell shares in National General Holdings ,* Amtrust Financial Services  inc. Enters agreements to sell shares in national general holdings corp.,topStory
ALV,Autoliv Inc,20170609,Autoliv says will accelerate beyond $12 billion sales target ,STOCKHOLM The near-collapse of Japanese airbag maker Takata  has cleared the road for bigger rival Swedish rival Autoliv  but higher orders have yet to translate into share price gains.,topStory
ALV,Autoliv Inc,20170609,Autoliv says will accelerate beyond $12 billion sales target ,STOCKHOLM  June 9 The near-collapse of Japanese airbag maker Takata has cleared the road for bigger rival Swedish rival Autoliv but higher orders have yet to translate into share price gains.,normal
